price,gender,movement,case_material_category,brand_country,brand_age,warranty_period,dial_color,strap_material,collection_popularity,water_resistance_meters,case_diameter_mm,brand_prestige_level
400400.0,female,quartz,steel,switzerland,140.0,2.0,white,stainless_steel,19.0,100.0,32.0,3
180200.0,male,automatic,steel,france,171.0,2.0,blue,calfskin,8.0,100.0,41.0,3
618000.0,male,automatic,steel,italy,140.0,5.0,blue,stainless_steel,16.0,100.0,40.0,4
460200.0,male,automatic,steel,switzerland,140.0,5.0,green,crocodile,22.0,30.0,46.0,3
174200.0,male,quartz,carbon,switzerland,140.0,2.0,black,rubber,15.0,100.0,44.0,3
429000.0,male,automatic,steel,switzerland,140.0,5.0,blue,stainless_steel,29.0,200.0,44.0,3
326000.0,male,automatic,steel,italy,140.0,5.0,blue,"rubber, stainless_steel",16.0,100.0,41.0,4
227000.0,male,automatic,other,italy,140.0,5.0,black,rubber,11.0,100.0,41.0,4
618000.0,male,automatic,steel,italy,140.0,5.0,grey,stainless_steel,16.0,100.0,40.0,4
162600.0,female,quartz,steel,switzerland,194.0,2.0,blue,stainless_steel,45.0,50.0,33.0,2
4056000.0,male,automatic,gold,switzerland,171.0,2.0,black,leather,7.0,30.0,40.0,5
2922400.0,male,manual,gold,switzerland,171.0,2.0,blue,leather,7.0,30.0,42.0,5
1352000.0,male,automatic,steel,switzerland,171.0,2.0,green,leather,7.0,30.0,40.0,5
551200.0,male,automatic,titanium,switzerland,44.0,2.0,black,crocodile,45.0,50.0,42.0,4
1814800.0,male,automatic,gold,switzerland,44.0,2.0,skeleton,rubber,43.0,100.0,42.0,4
1352000.0,male,automatic,ceramic,switzerland,44.0,2.0,skeleton,ceramic,43.0,100.0,42.0,4
1435200.0,female,quartz,gold,switzerland,44.0,2.0,blue,crocodile,43.0,100.0,38.0,4
312000.0,female,quartz,titanium,switzerland,44.0,2.0,grey,crocodile,45.0,50.0,33.0,4
374400.0,male,automatic,titanium,switzerland,44.0,2.0,grey,rubber,45.0,50.0,42.0,4
608400.0,female,quartz,steel,switzerland,44.0,2.0,blue,crocodile,43.0,100.0,38.0,4
110300.0,male,automatic,steel,switzerland,194.0,2.0,blue,stainless_steel,45.0,100.0,42.0,2
200000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,57.0,100.0,42.0,2
147000.0,male,automatic,steel,switzerland,192.0,5.0,black,leather,54.0,50.0,40.0,2
147000.0,male,automatic,steel,switzerland,192.0,5.0,black,leather,54.0,50.0,38.0,2
164000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,69.0,30.0,39.0,2
106000.0,male,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,49.0,300.0,41.0,2
106000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,49.0,300.0,32.0,2
81000.0,female,quartz,steel,switzerland,192.0,2.0,blue,stainless_steel,49.0,300.0,32.0,2
95000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,49.0,300.0,41.0,2
75000.0,female,quartz,steel,switzerland,192.0,2.0,grey,stainless_steel,69.0,30.0,24.0,2
161000.0,male,automatic,steel,switzerland,192.0,5.0,black,leather,49.0,300.0,39.0,2
131000.0,male,automatic,steel,switzerland,192.0,5.0,anthracite,crocodile,54.0,30.0,39.0,2
131000.0,male,automatic,steel,switzerland,192.0,5.0,silver,crocodile,54.0,30.0,39.0,2
131000.0,male,automatic,steel,switzerland,192.0,5.0,salmon,crocodile,54.0,30.0,39.0,2
236000.0,male,automatic,steel,switzerland,192.0,5.0,black,textile,36.0,100.0,42.0,2
258000.0,male,automatic,titanium,switzerland,192.0,5.0,anthracite,textile,36.0,100.0,42.0,2
242000.0,male,automatic,gold,switzerland,192.0,5.0,anthracite,stainless_steel,36.0,100.0,39.0,2
167000.0,male,automatic,steel,switzerland,192.0,5.0,anthracite,stainless_steel,36.0,100.0,39.0,2
263200.0,male,automatic,steel,germany,118.0,2.0,silver,crocodile,3.0,50.0,42.0,3
238600.0,male,automatic,steel,germany,118.0,2.0,silver,leather,3.0,30.0,42.0,3
263000.0,male,automatic,steel,germany,118.0,2.0,blue,crocodile,3.0,50.0,42.0,3
199700.0,male,automatic,steel,germany,118.0,2.0,blue,stainless_steel,1.0,100.0,42.0,3
100300.0,female,quartz,steel,switzerland,194.0,2.0,mother_of_pearl,stainless_steel,45.0,50.0,33.0,2
132900.0,female,automatic,steel,switzerland,194.0,2.0,mother_of_pearl,stainless_steel,45.0,50.0,33.0,2
239300.0,male,manual,steel,italy,164.0,8.0,blue,calfskin,14.0,100.0,45.0,4
465600.0,male,automatic,gold,switzerland,176.0,5.0,grey,steel_gold,13.0,30.0,40.0,4
710000.0,male,automatic,ceramic,switzerland,176.0,5.0,blue,crocodile,25.0,50.0,44.0,4
570400.0,male,automatic,steel,switzerland,176.0,5.0,blue,crocodile,25.0,100.0,44.0,4
77700.0,female,quartz,steel,switzerland,194.0,2.0,purple,stainless_steel,45.0,50.0,33.0,2
107500.0,male,automatic,steel,switzerland,194.0,2.0,blue,crocodile,16.0,50.0,43.0,2
185100.0,male,automatic,steel,france,171.0,2.0,black,rubber,8.0,100.0,41.0,3
336000.0,male,automatic,steel,france,171.0,2.0,green,stainless_steel,19.0,100.0,42.0,3
236000.0,male,automatic,gold,switzerland,192.0,5.0,anthracite,leather,36.0,100.0,39.0,2
30580.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,100.0,45.0,1
224000.0,male,automatic,ceramic,france,171.0,2.0,green,rubber,8.0,100.0,41.0,3
291700.0,male,automatic,ceramic,france,171.0,2.0,black,rubber,8.0,100.0,42.0,3
326300.0,male,automatic,gold,france,171.0,2.0,black,rubber,19.0,100.0,40.0,3
213200.0,male,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,38.0,200.0,44.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,38.0,200.0,43.0,3
143000.0,male,quartz,ceramic,switzerland,171.0,2.0,black,leather,38.0,200.0,43.0,3
174200.0,female,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,35.0,50.0,36.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,red,stainless_steel,38.0,200.0,43.0,3
156000.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,50.0,200.0,40.0,3
400400.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,7.0,100.0,39.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,yellow,stainless_steel,38.0,200.0,43.0,3
546000.0,male,automatic,titanium,switzerland,171.0,2.0,blue,rubber,7.0,100.0,39.0,3
419000.0,female,automatic,steel,switzerland,176.0,5.0,white,crocodile,59.0,100.0,40.0,4
1071200.0,male,automatic,titanium,switzerland,233.0,2.0,black,rubber,17.0,300.0,44.0,5
110300.0,male,automatic,steel,switzerland,194.0,2.0,grey,stainless_steel,45.0,100.0,42.0,2
197900.0,male,automatic,steel,switzerland,194.0,2.0,grey,crocodile,16.0,50.0,42.0,2
439400.0,male,automatic,steel,switzerland,140.0,5.0,black,stainless_steel,19.0,200.0,42.0,3
122000.0,male,automatic,steel,switzerland,192.0,5.0,silver,leather,36.0,100.0,42.0,2
339000.0,female,quartz,steel,switzerland,140.0,2.0,mother_of_pearl,stainless_steel,1.0,200.0,33.0,3
566800.0,male,automatic,steel,switzerland,140.0,2.0,green,stainless_steel,1.0,100.0,46.0,3
473200.0,male,automatic,steel,switzerland,140.0,5.0,green,stainless_steel,22.0,30.0,43.0,3
174200.0,male,quartz,carbon,switzerland,140.0,2.0,black,rubber,15.0,100.0,44.0,3
473200.0,male,automatic,steel,switzerland,140.0,5.0,black,stainless_steel,22.0,30.0,43.0,3
546000.0,male,manual,steel,switzerland,140.0,2.0,blue,crocodile,2.0,100.0,42.0,3
455000.0,male,automatic,steel,switzerland,140.0,5.0,black,crocodile,22.0,30.0,43.0,3
2176700.0,male,manual,gold,switzerland,176.0,5.0,black,rose_gold,25.0,50.0,42.0,4
449800.0,male,automatic,steel,switzerland,140.0,5.0,blue,crocodile,22.0,30.0,41.0,3
167000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,36.0,100.0,42.0,2
629200.0,female,automatic,gold,switzerland,140.0,2.0,green,crocodile,19.0,100.0,38.0,3
444600.0,male,automatic,steel,switzerland,140.0,5.0,blue,crocodile,2.0,100.0,42.0,3
126800.0,female,quartz,steel,switzerland,194.0,2.0,grey,steel_gold,16.0,50.0,35.0,2
358800.0,male,automatic,gold,switzerland,140.0,2.0,black,rubber,15.0,300.0,42.0,3
262600.0,male,automatic,steel,switzerland,140.0,2.0,black,stainless_steel,15.0,300.0,42.0,3
254800.0,male,automatic,steel,switzerland,140.0,2.0,blue,rubber,15.0,300.0,44.0,3
280800.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,29.0,200.0,44.0,3
267800.0,male,automatic,steel,switzerland,140.0,2.0,blue,rubber,29.0,200.0,46.0,3
361400.0,male,automatic,steel,switzerland,140.0,2.0,blue,textile,29.0,200.0,44.0,3
413400.0,male,automatic,steel,switzerland,140.0,5.0,black,rubber,29.0,200.0,44.0,3
267800.0,male,automatic,steel,switzerland,140.0,2.0,blue,stainless_steel,15.0,300.0,46.0,3
413400.0,male,automatic,steel,switzerland,140.0,5.0,blue,rubber,29.0,200.0,44.0,3
345800.0,male,automatic,gold,switzerland,140.0,2.0,blue,stainless_steel,29.0,200.0,42.0,3
115800.0,female,automatic,steel,switzerland,194.0,2.0,white,stainless_steel,19.0,50.0,31.0,2
250100.0,male,automatic,steel,switzerland,140.0,2.0,black,rubber,29.0,200.0,42.0,3
645300.0,male,automatic,steel,switzerland,140.0,2.0,white,stainless_steel,1.0,100.0,46.0,3
520000.0,female,automatic,steel,switzerland,140.0,2.0,blue,crocodile,19.0,100.0,38.0,3
227000.0,male,automatic,other,italy,140.0,5.0,blue,rubber,11.0,100.0,40.0,4
613600.0,female,quartz,gold,switzerland,164.0,2.0,silver,crocodile,3.0,30.0,33.0,4
153000.0,male,automatic,other,italy,140.0,5.0,blue,rubber,11.0,100.0,40.0,4
326000.0,male,automatic,steel,italy,140.0,5.0,grey,"rubber, stainless_steel",16.0,100.0,41.0,4
296400.0,female,quartz,steel,switzerland,164.0,2.0,silver,crocodile,9.0,50.0,36.0,4
1097200.0,female,quartz,gold,switzerland,233.0,2.0,pink,steel_gold,17.0,30.0,34.0,5
433000.0,female,quartz,gold,italy,140.0,5.0,grey,steel_gold,14.0,30.0,33.0,4
63700.0,female,quartz,steel,switzerland,194.0,2.0,grey,leather,16.0,50.0,35.0,2
63700.0,female,quartz,steel,switzerland,194.0,2.0,black,crocodile,16.0,50.0,35.0,2
3031600.0,male,automatic,gold,switzerland,233.0,2.0,black,rose_gold,17.0,50.0,42.0,5
806000.0,male,automatic,steel,switzerland,233.0,2.0,blue,stainless_steel,17.0,100.0,42.0,5
1206400.0,male,automatic,steel,switzerland,233.0,2.0,skeleton,calfskin,2.0,30.0,44.0,5
2116400.0,male,automatic,gold,switzerland,233.0,2.0,black,crocodile,17.0,50.0,42.0,5
1003600.0,male,automatic,steel,switzerland,233.0,2.0,green,stainless_steel,17.0,100.0,42.0,5
1138800.0,male,automatic,ceramic,switzerland,233.0,2.0,black,ceramic,17.0,100.0,42.0,5
1040000.0,male,automatic,steel,switzerland,233.0,2.0,black,stainless_steel,17.0,100.0,42.0,5
806000.0,male,automatic,steel,switzerland,233.0,2.0,green,stainless_steel,17.0,100.0,42.0,5
837200.0,male,automatic,steel,switzerland,233.0,2.0,copper,stainless_steel,17.0,100.0,38.0,5
2698800.0,male,manual,steel,switzerland,171.0,2.0,grey,stainless_steel,10.0,100.0,42.3,5
863200.0,male,automatic,titanium,switzerland,178.0,5.0,black,rubber,9.0,300.0,44.0,5
1190800.0,female,quartz,gold,switzerland,44.0,2.0,white,rubber,43.0,100.0,38.0,4
395200.0,male,automatic,titanium,switzerland,44.0,2.0,blue,crocodile,45.0,50.0,45.0,4
1190800.0,female,quartz,gold,switzerland,44.0,2.0,black,rubber,43.0,100.0,38.0,4
1086800.0,female,automatic,steel,switzerland,44.0,2.0,black,rubber,43.0,100.0,39.0,4
1190800.0,male,automatic,titanium,switzerland,44.0,2.0,skeleton,rubber,4.0,100.0,42.0,4
780000.0,female,automatic,titanium,switzerland,44.0,2.0,purple,titanium,45.0,50.0,38.0,4
530400.0,male,automatic,titanium,switzerland,44.0,2.0,black,rubber,45.0,50.0,45.0,4
530400.0,male,automatic,titanium,switzerland,44.0,2.0,grey,rubber,45.0,50.0,42.0,4
214000.0,female,automatic,steel,switzerland,192.0,5.0,mother_of_pearl,stainless_steel,57.0,100.0,34.0,2
106000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,steel_gold,49.0,300.0,32.0,2
145000.0,male,automatic,steel,switzerland,192.0,5.0,blue,rubber,49.0,300.0,41.0,2
222000.0,female,automatic,gold,switzerland,192.0,5.0,mother_of_pearl,steel_gold,54.0,30.0,34.0,2
134000.0,female,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,54.0,30.0,34.0,2
134000.0,female,automatic,steel,switzerland,192.0,5.0,orange,stainless_steel,54.0,30.0,34.0,2
206000.0,female,quartz,steel,switzerland,192.0,2.0,silver,stainless_steel,69.0,30.0,22.0,2
167000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,36.0,100.0,39.0,2
192000.0,female,quartz,steel,switzerland,192.0,2.0,pink,crocodile,69.0,30.0,22.0,2
100000.0,female,quartz,steel,switzerland,192.0,2.0,silver,stainless_steel,69.0,30.0,22.0,2
459400.0,male,automatic,steel,italy,164.0,8.0,grey,textile,37.0,300.0,44.0,4
483100.0,male,manual,steel,switzerland,176.0,5.0,green,stainless_steel,25.0,50.0,41.0,4
389900.0,male,manual,steel,switzerland,176.0,5.0,black,leather,25.0,50.0,42.0,4
131000.0,female,automatic,steel,switzerland,192.0,5.0,grey,stainless_steel,36.0,100.0,37.0,2
130000.0,male,automatic,steel,switzerland,171.0,2.0,green,leather,19.0,50.0,38.0,2
302600.0,male,automatic,steel,switzerland,176.0,5.0,black,leather,59.0,100.0,40.0,4
203000.0,male,automatic,steel,switzerland,192.0,5.0,black,leather,36.0,100.0,43.0,2
110300.0,female,automatic,steel,switzerland,194.0,2.0,pink,stainless_steel,45.0,50.0,33.0,2
75400.0,male,automatic,steel,switzerland,171.0,2.0,skeleton,leather,23.0,30.0,48.0,1
84800.0,male,automatic,steel,switzerland,171.0,2.0,grey,leather,11.0,30.0,47.0,1
86800.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,11.0,30.0,47.0,1
70200.0,male,automatic,steel,switzerland,171.0,2.0,green,leather,23.0,30.0,47.0,1
161000.0,male,automatic,steel,switzerland,192.0,5.0,blue,leather,36.0,100.0,39.0,2
75400.0,male,automatic,steel,switzerland,171.0,2.0,skeleton,leather,23.0,30.0,48.0,1
167000.0,male,automatic,steel,switzerland,192.0,5.0,anthracite,stainless_steel,36.0,100.0,42.0,2
161000.0,male,automatic,steel,switzerland,192.0,5.0,anthracite,leather,36.0,100.0,42.0,2
1542300.0,male,manual,gold,switzerland,176.0,5.0,green,crocodile,25.0,50.0,42.0,4
69200.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,23.0,30.0,47.0,1
85800.0,male,automatic,steel,switzerland,171.0,2.0,silver,leather,2.0,30.0,45.0,1
79600.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,2.0,30.0,45.0,1
156000.0,male,automatic,steel,switzerland,171.0,2.0,red,stainless_steel,50.0,200.0,40.0,3
170000.0,male,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,36.0,100.0,42.0,2
81600.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,1.0,30.0,45.0,1
343200.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,35.0,100.0,39.0,3
179400.0,male,automatic,steel,switzerland,171.0,2.0,blue,rubber,50.0,300.0,43.0,3
91000.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,38.0,200.0,41.0,3
109200.0,male,quartz,steel,switzerland,171.0,2.0,yellow,rubber,38.0,200.0,43.0,3
208000.0,female,automatic,steel,switzerland,171.0,2.0,pink,stainless_steel,50.0,300.0,36.0,3
25490.0,female,quartz,gold,switzerland,171.0,2.0,white,steel_gold,23.0,50.0,26.0,1
20090.0,unisex,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,35.0,1
20090.0,male,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,40.0,1
43770.0,male,automatic,gold,switzerland,171.0,2.0,champagne,steel_gold,160.0,100.0,40.0,1
24290.0,female,quartz,gold,switzerland,171.0,2.0,black,steel_gold,97.0,300.0,36.0,1
23090.0,male,quartz,steel,switzerland,171.0,2.0,black,rubber,97.0,300.0,40.0,1
598000.0,male,automatic,steel,switzerland,178.0,5.0,grey,crocodile,9.0,300.0,42.0,5
98000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,24.0,2
743600.0,male,automatic,carbon,switzerland,178.0,5.0,black,rubber,9.0,300.0,44.0,5
556400.0,male,automatic,steel,switzerland,178.0,5.0,blue,rubber,2.0,50.0,42.0,5
7321600.0,male,automatic,other,switzerland,178.0,5.0,black,crocodile,1.0,30.0,43.0,5
1227200.0,male,automatic,gold,switzerland,178.0,5.0,black,rubber,5.0,50.0,42.0,5
660400.0,male,automatic,steel,switzerland,178.0,5.0,blue,crocodile,5.0,50.0,44.0,5
1300000.0,male,automatic,gold,switzerland,178.0,5.0,white,crocodile,5.0,50.0,42.0,5
2204800.0,male,automatic,gold,switzerland,159.0,2.0,white,rose_gold,17.0,100.0,41.0,4
134000.0,female,automatic,steel,switzerland,192.0,5.0,green,stainless_steel,57.0,100.0,34.0,2
95000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,49.0,300.0,32.0,2
558700.0,male,automatic,steel,switzerland,176.0,5.0,green,stainless_steel,59.0,50.0,43.0,4
250300.0,male,automatic,steel,switzerland,176.0,5.0,green,stainless_steel,13.0,30.0,40.0,4
285200.0,male,automatic,steel,switzerland,176.0,5.0,green,rubber,59.0,300.0,42.0,4
151300.0,female,quartz,steel,switzerland,176.0,5.0,green,stainless_steel,13.0,30.0,30.0,4
340400.0,male,automatic,steel,france,171.0,2.0,black,stainless_steel,19.0,100.0,42.0,3
258100.0,male,automatic,steel,france,171.0,2.0,brown,stainless_steel,19.0,100.0,40.0,3
263000.0,male,automatic,steel,france,171.0,2.0,blue,stainless_steel,19.0,100.0,40.0,3
263000.0,male,automatic,steel,france,171.0,2.0,grey,stainless_steel,19.0,100.0,40.0,3
337600.0,female,automatic,steel,switzerland,176.0,5.0,pink,stainless_steel,59.0,50.0,34.0,4
233800.0,male,automatic,steel,france,171.0,2.0,black,rubber,19.0,100.0,40.0,3
348900.0,female,automatic,gold,switzerland,176.0,5.0,yellow,steel_gold,13.0,30.0,37.0,4
238600.0,male,automatic,steel,france,171.0,2.0,blue,rubber,19.0,100.0,40.0,3
343200.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,35.0,100.0,39.0,3
174200.0,female,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,35.0,50.0,36.0,3
137800.0,male,quartz,steel,switzerland,171.0,2.0,grey,stainless_steel,38.0,200.0,43.0,3
278200.0,male,automatic,gold,switzerland,171.0,2.0,black,rubber,50.0,200.0,40.0,3
174200.0,female,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,35.0,50.0,36.0,3
156000.0,male,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,40.0,3
351000.0,male,automatic,steel,switzerland,171.0,2.0,grey,leather,35.0,100.0,44.0,3
143000.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,50.0,200.0,30.0,3
166400.0,male,quartz,carbon,switzerland,171.0,2.0,black,rubber,50.0,200.0,40.0,3
145600.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,50.0,200.0,40.0,3
166400.0,male,quartz,titanium,switzerland,171.0,2.0,black,titanium,50.0,200.0,40.0,3
371800.0,male,automatic,steel,switzerland,171.0,2.0,black,leather,35.0,100.0,44.0,3
145600.0,male,quartz,steel,switzerland,171.0,2.0,grey,stainless_steel,50.0,200.0,40.0,3
187200.0,male,automatic,steel,switzerland,171.0,2.0,orange,stainless_steel,50.0,300.0,43.0,3
280800.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,35.0,100.0,44.0,3
156000.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,50.0,200.0,30.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,50.0,200.0,40.0,3
119600.0,male,quartz,steel,switzerland,171.0,2.0,silver,stainless_steel,50.0,200.0,40.0,3
145600.0,female,quartz,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,50.0,300.0,27.0,3
106600.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,50.0,200.0,30.0,3
176800.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,35.0,100.0,39.0,3
221000.0,male,automatic,steel,switzerland,171.0,2.0,white,rubber,50.0,300.0,43.0,3
179400.0,male,automatic,steel,switzerland,171.0,2.0,black,rubber,50.0,300.0,43.0,3
189800.0,male,automatic,steel,switzerland,171.0,2.0,grey,stainless_steel,50.0,300.0,43.0,3
98800.0,male,quartz,steel,switzerland,171.0,2.0,black,rubber,38.0,200.0,43.0,3
166400.0,female,quartz,gold,switzerland,171.0,2.0,mother_of_pearl,steel_gold,50.0,300.0,32.0,3
179400.0,female,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,50.0,300.0,36.0,3
135200.0,male,quartz,steel,switzerland,171.0,2.0,grey,stainless_steel,38.0,200.0,43.0,3
124800.0,male,quartz,steel,switzerland,171.0,2.0,grey,textile,38.0,200.0,43.0,3
96200.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,38.0,200.0,43.0,3
117000.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,38.0,200.0,43.0,3
296400.0,female,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,35.0,100.0,39.0,3
135200.0,male,quartz,steel,switzerland,171.0,2.0,grey,stainless_steel,38.0,200.0,43.0,3
200200.0,male,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,50.0,300.0,43.0,3
83200.0,male,quartz,steel,switzerland,171.0,2.0,black,rubber,38.0,200.0,41.0,3
436800.0,unisex,automatic,steel,switzerland,159.0,2.0,black,calfskin,2.0,100.0,40.0,4
343200.0,male,automatic,steel,switzerland,159.0,2.0,silver,crocodile,2.0,50.0,40.0,4
547000.0,male,automatic,steel,switzerland,159.0,2.0,black,calfskin,17.0,50.0,38.0,4
488800.0,male,automatic,steel,switzerland,159.0,2.0,white,crocodile,17.0,50.0,37.0,4
576200.0,male,automatic,steel,switzerland,159.0,2.0,white,stainless_steel,17.0,50.0,38.0,4
985800.0,male,automatic,carbon,italy,164.0,8.0,black,rubber,21.0,300.0,47.0,4
517900.0,male,automatic,steel,switzerland,159.0,2.0,black,stainless_steel,12.0,100.0,41.0,4
576200.0,male,automatic,ceramic,switzerland,159.0,2.0,skeleton,rubber,12.0,100.0,41.0,4
2204800.0,male,automatic,gold,switzerland,159.0,2.0,black,rose_gold,17.0,100.0,41.0,4
569500.0,male,automatic,steel,italy,164.0,8.0,blue,stainless_steel,21.0,300.0,42.0,4
576200.0,male,automatic,steel,switzerland,159.0,2.0,silver,stainless_steel,17.0,100.0,40.0,4
516900.0,male,automatic,steel,italy,164.0,8.0,black,crocodile,37.0,300.0,44.0,4
665100.0,female,automatic,steel,switzerland,159.0,2.0,multicolor,stainless_steel,12.0,100.0,36.0,4
576200.0,male,automatic,steel,switzerland,159.0,2.0,black,stainless_steel,17.0,100.0,40.0,4
507300.0,unisex,automatic,steel,italy,164.0,8.0,white,stainless_steel,17.0,50.0,38.0,4
517900.0,male,automatic,steel,switzerland,159.0,2.0,silver,stainless_steel,12.0,100.0,41.0,4
1215800.0,male,automatic,gold,switzerland,159.0,2.0,white,calfskin,17.0,100.0,41.0,4
343200.0,male,automatic,steel,switzerland,159.0,2.0,blue,crocodile,2.0,50.0,41.0,4
856600.0,male,automatic,carbon,italy,164.0,8.0,black,rubber,21.0,300.0,42.0,4
605300.0,male,automatic,steel,switzerland,159.0,2.0,white,rubber,17.0,100.0,41.0,4
1698900.0,male,automatic,gold,italy,164.0,8.0,black,rubber,21.0,300.0,44.0,4
809100.0,male,automatic,ceramic,switzerland,159.0,2.0,skeleton,crocodile,12.0,100.0,44.0,4
904500.0,male,automatic,carbon,italy,164.0,8.0,blue,rubber,21.0,300.0,44.0,4
39580.0,unisex,automatic,steel,switzerland,171.0,2.0,mother_of_pearl,stainless_steel,160.0,100.0,35.0,1
952300.0,female,automatic,gold,italy,164.0,8.0,mother_of_pearl,crocodile,17.0,50.0,38.0,4
18590.0,male,quartz,steel,switzerland,171.0,2.0,white,rubber,160.0,100.0,40.0,1
37780.0,unisex,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,35.0,1
1507400.0,male,automatic,gold,italy,164.0,8.0,blue,crocodile,37.0,50.0,44.0,4
44370.0,female,automatic,steel,switzerland,171.0,2.0,blue,stainless_steel,160.0,50.0,34.0,1
464200.0,male,automatic,steel,italy,164.0,8.0,blue,stainless_steel,37.0,300.0,44.0,4
35980.0,male,automatic,steel,switzerland,171.0,2.0,blue,synthetic,160.0,100.0,40.0,1
526400.0,male,automatic,steel,italy,164.0,8.0,blue,stainless_steel,37.0,100.0,44.0,4
44370.0,male,automatic,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,50.0,42.0,1
1368700.0,male,automatic,gold,italy,164.0,8.0,blue,crocodile,37.0,50.0,44.0,4
30580.0,male,quartz,steel,switzerland,171.0,2.0,black,textile,97.0,300.0,46.0,1
296700.0,male,manual,steel,italy,164.0,8.0,blue,calfskin,37.0,100.0,44.0,4
392400.0,male,automatic,steel,italy,164.0,8.0,blue,stainless_steel,17.0,30.0,42.0,4
727400.0,male,automatic,ceramic,italy,164.0,8.0,black,leather,37.0,100.0,44.0,4
23690.0,male,quartz,steel,switzerland,171.0,2.0,blue,stainless_steel,97.0,300.0,40.0,1
37780.0,unisex,automatic,steel,switzerland,171.0,2.0,black,stainless_steel,160.0,100.0,35.0,1
35980.0,male,automatic,steel,switzerland,171.0,2.0,black,rubber,160.0,100.0,40.0,1
23690.0,male,quartz,steel,switzerland,171.0,2.0,black,stainless_steel,97.0,300.0,40.0,1
634400.0,male,automatic,titanium,switzerland,176.0,5.0,grey,rubber,59.0,50.0,43.0,4
134000.0,female,automatic,steel,switzerland,192.0,5.0,blue,stainless_steel,57.0,100.0,34.0,2
86000.0,female,quartz,steel,switzerland,192.0,2.0,mother_of_pearl,stainless_steel,69.0,30.0,29.0,2
109000.0,male,automatic,steel,switzerland,192.0,5.0,black,stainless_steel,57.0,100.0,41.0,2
95000.0,male,automatic,steel,switzerland,192.0,5.0,black,textile,49.0,300.0,41.0,2
465600.0,male,manual,steel,switzerland,176.0,5.0,silver,leather,25.0,50.0,43.0,4
18590.0,male,quartz,steel,switzerland,171.0,2.0,blue,rubber,160.0,100.0,40.0,1
40780.0,male,automatic,steel,switzerland,171.0,2.0,blue,leather,160.0,50.0,39.0,1
29080.0,male,quartz,steel,switzerland,171.0,2.0,white,silicone,97.0,100.0,45.0,1
20090.0,unisex,quartz,steel,switzerland,171.0,2.0,green,stainless_steel,160.0,100.0,35.0,1
